-180.773074540574, 3.9655172413793096
-157.3875696882098, 2.7586206896551744
-136.27668800330372, 2.9310344827586228
-113.42638860210613, 2.9310344827586228
-90.5835226099525, 3.017241379310345
-67.80012389015067, 3.793103448275861
-47.29878174685109, 6.03448275862069
-24.411315300433586, 10.60344827586207
-1.7319843072475578, 17.586206896551722
22.08465826966767, 11.379310344827585
43.61181086103659, 6.724137931034484
68.05285979764619, 3.275862068965516
88.24943217014254, 4.051724137931036
111.64237043155077, 2.7586206896551744
133.20669006813972, 2.6724137931034484
156.43609333058032, 3.275862068965516
178.7734875077432, 4.224137931034484
