-167.05022921244193, 1.1726940078652603, 181, 5280.939226519333
-154.11844412550172, 6.452690083804441, 150, 3634.4066666666645
-142.1600362263143, 4.987492948936776, 173, 4782.716763005791
-107.48042512290351, 3.457204237019063, 165, 4367.357575757563
-94.34475886803781, 1.8425580765116507, 164, 4303.676829268298
-85.49569512816151, 7.082798035622261, 162, 4209.43827160494
-72.44257480246338, 16.06376937549409, 148, 3502.2905405405395
-61.2879153654556, 19.743373111398338, 169, 4557.041420118348
-23.29640321897898, 1.344927847933313, 164, 4307.140243902451
-11.884740676726153, 2.998848515052657, 145, 3360.9517241379326
25.822878827271268, 2.1252465469274497, 163, 4253.276073619631
72.00229767767888, 0.9802021308951936, 164, 4306.9512195122015
83.74397712932898, 2.629119829601372, 166, 4469.289156626498
95.16221158625643, 8.263629914453354, 156, 3906.967948717949
107.04602169279099, 27.29542494225939, 156, 3892.1282051282074
116.8675676831295, 35.03200365262366, 144, 3309.9305555555525
129.9497901330078, 24.715827903337704, 166, 4392.006024096395
141.34721013804983, 4.553142506050783, 155, 3849.8193548387067
154.5104375617675, 2.1119982960625947, 177, 5001.480225988701
-131.8386011427804, 0.6759353263468739, 0, 0
-119.46938741263432, 0.6717065353280205, 0, 0
-45.88464797831904, 2.3388570517607334, 0, 0
-36.460485136302964, 2.3356351157463706, 0, 0
3.054168799241552, 0.2452027554265257, 0, 0
10.684871164511776, 1.3195170452161804, 0, 0
38.389115897401496, 0.46389166240150814, 0, 0
48.381522532576014, 1.306629301158722, 0, 0
59.010135673711886, 0.22607251034123976, 0, 0
166.77823179480293, 1.0353825629494153, 0, 0
177.39740567027178, 0.33944438384668274, 0, 0
